epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_aux,train/loss_ce,train/loss_ce_aux,train/loss_giou,train/loss_giou_aux,train/loss_mask_ce,train/loss_mask_ce_aux,train/loss_mask_dice,train/loss_mask_dice_aux,train/lr,train/lr_max,train/lr_min,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAP_75,val/ema_mAR,val/ema_segm_mAP_50,val/ema_segm_mAP_50_95,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
47,8207,,,,,,,,,,,,,,,,,,,,,0.9855769276618958,0.9918113946914673,0.9636934399604797,0.991793692111969,0.9800962805747986,0.9918113946914673,0.9646576642990112,0.9918113946914673,0.9636934399604797,0.991793692111969,0.9800962805747986,0.984000027179718,0.9871588945388794,0.9918113946914673,0.9646576642990112
47,8207,29.53508758544922,28.987653732299805,29.47270965576172,29.58349609375,28.90220832824707,-1.6656767911626957e-06,5.239808082580566,0.03289487212896347,0.16232801973819733,0.29939863085746765,1.5784285068511963,0.0765620768070221,0.37097296118736267,0.026098860427737236,0.11664276570081711,0.028559036552906036,0.12685853242874146,,,,,,,,,,,,,,,,,,
48,8249,,,,,,,,,,,,,,,,,,0.00010716631368268281,0.00010716631368268281,1.1547399481059983e-07,,,,,,,,,,,,,,,
48,8299,,,,,,,,,,,,,,,,,,0.00010624052811181173,0.00010624052811181173,1.1447644254758416e-07,,,,,,,,,,,,,,,
48,8349,,,,,,,,,,,,,,,,,,0.00010531421139603481,0.00010531421139603481,1.1347831474495251e-07,,,,,,,,,,,,,,,
48,8378,,,,,,,,,,,,,,,,,,,,,0.9841017723083496,0.9902352094650269,0.9619521498680115,0.9902352094650269,0.9786517024040222,0.9902352094650269,0.9639752507209778,0.9902352094650269,0.9619521498680115,0.9902352094650269,0.9786517024040222,0.9748031497001648,0.9935794472694397,0.9902352094650269,0.9639752507209778
48,8378,29.56562614440918,28.837881088256836,29.46816062927246,29.55198097229004,29.01364517211914,-1.859014219007804e-06,5.273828029632568,0.03388895094394684,0.1634964495897293,0.30510181188583374,1.5928150415420532,0.0791330561041832,0.37468674778938293,0.026316557079553604,0.11585567891597748,0.02864319644868374,0.12545330822467804,,,,,,,,,,,,,,,,,,
49,8399,,,,,,,,,,,,,,,,,,0.00010438742901897058,0.00010438742901897058,1.1247968956240584e-07,,,,,,,,,,,,,,,
49,8449,,,,,,,,,,,,,,,,,,0.00010346027556806803,0.00010346027556806803,1.1148065937049978e-07,,,,,,,,,,,,,,,
49,8499,,,,,,,,,,,,,,,,,,0.0001025328238029033,0.0001025328238029033,1.1048130943436263e-07,,,,,,,,,,,,,,,
49,8549,,,,,,,,,,,,,,,,,,0.00010160515375901014,0.00010160515375901014,1.0948172501912268e-07,,,,,,,,,,,,,,,
49,8549,,,,,,,,,,,,,,,,,,,,,0.9856459498405457,0.990283727645874,0.9588136672973633,0.9902029633522034,0.9780096411705017,0.990283727645874,0.9644492268562317,0.990283727645874,0.9588136672973633,0.9902029633522034,0.9780096411705017,0.9793977737426758,0.9919742941856384,0.990283727645874,0.9644492268562317
49,8549,29.495126724243164,29.03736114501953,29.56985092163086,29.577322006225586,29.244638442993164,0.010994448326528072,5.219910621643066,0.0335216224193573,0.1634436994791031,0.296610563993454,1.5607646703720093,0.07811808586120605,0.37347590923309326,0.026025334373116493,0.11576007306575775,0.02849523164331913,0.12462401390075684,,,,,,,,,,,,,,,,,,
50,8599,,,,,,,,,,,,,,,,,,0.00010067734547192231,0.00010067734547192231,1.0848199138990822e-07,,,,,,,,,,,,,,,
50,8649,,,,,,,,,,,,,,,,,,9.974947170121595e-05,9.974947170121595e-05,1.0748219381184754e-07,,,,,,,,,,,,,,,
50,8699,,,,,,,,,,,,,,,,,,9.882162703434005e-05,9.882162703434005e-05,1.0648241755006893e-07,,,,,,,,,,,,,,,
50,8720,,,,,,,,,,,,,,,,,,,,,0.9856687784194946,0.9908764362335205,0.9615009427070618,0.9908303022384644,0.9789727330207825,0.9908764362335205,0.965226948261261,0.9908764362335205,0.9615009427070618,0.9908303022384644,0.9789727330207825,0.9778831005096436,0.9935794472694397,0.9908764362335205,0.965226948261261
50,8720,29.500324249267578,29.11078643798828,29.582195281982422,29.58349609375,29.056529998779297,-1.3533623359762714e-06,5.209672927856445,0.032790977507829666,0.16194164752960205,0.29623427987098694,1.5675606727600098,0.07648546993732452,0.36968672275543213,0.025901803746819496,0.11699120700359344,0.028342923149466515,0.12473838031291962,,,,,,,,,,,,,,,,,,
51,8749,,,,,,,,,,,,,,,,,,9.789388423087075e-05,9.789388423087075e-05,1.0548275497512805e-07,,,,,,,,,,,,,,,
51,8799,,,,,,,,,,,,,,,,,,9.696632332634181e-05,9.696632332634181e-05,1.0448328424672582e-07,,,,,,,,,,,,,,,
51,8849,,,,,,,,,,,,,,,,,,9.603901708032936e-05,9.603901708032936e-05,1.0348409773541789e-07,,,,,,,,,,,,,,,
51,8891,,,,,,,,,,,,,,,,,,,,,0.9840510487556458,0.9896042943000793,0.9633251428604126,0.9895848631858826,0.9810593724250793,0.9896042943000793,0.9641932845115662,0.9896042943000793,0.9633251428604126,0.9895848631858826,0.9810593724250793,0.9778130054473877,0.9903692007064819,0.9896042943000793,0.9641932845115662
51,8891,29.412281036376953,28.994152069091797,29.467836380004883,29.5240421295166,29.19103240966797,-1.4277229638537392e-06,5.140216827392578,0.03215515613555908,0.15964709222316742,0.2916148602962494,1.545405387878418,0.07517577707767487,0.36456143856048584,0.02576238103210926,0.11488999426364899,0.028462490066885948,0.12382741272449493,,,,,,,,,,,,,,,,,,
52,8899,,,,,,,,,,,,,,,,,,9.511206008028239e-05,9.511206008028239e-05,1.024852736009052e-07,,,,,,,,,,,,,,,
52,8949,,,,,,,,,,,,,,,,,,9.418551780981943e-05,9.418551780981943e-05,1.0148691131917076e-07,,,,,,,,,,,,,,,
52,8999,,,,,,,,,,,,,,,,,,9.325947758043185e-05,9.325947758043185e-05,1.0048908194448813e-07,,,,,,,,,,,,,,,
52,9049,,,,,,,,,,,,,,,,,,9.23340194276534e-05,9.23340194276534e-05,9.949187784741298e-08,,,,,,,,,,,,,,,
52,9062,,,,,,,,,,,,,,,,,,,,,0.9841269850730896,0.989148736000061,0.9622483849525452,0.989148736000061,0.9808988571166992,0.989148736000061,0.9636303782463074,0.989148736000061,0.9622483849525452,0.989148736000061,0.9808988571166992,0.9733123779296875,0.995184600353241,0.989148736000061,0.9636303782463074
52,9062,29.480831146240234,28.925601959228516,29.454191207885742,29.52436637878418,29.199155807495117,-1.591316163285228e-06,5.0705366134643555,0.031094279140233994,0.1553938239812851,0.2892795205116272,1.5279566049575806,0.0726202130317688,0.355342835187912,0.0256344061344862,0.11525624990463257,0.028292540460824966,0.1238045021891594,,,,,,,,,,,,,,,,,,
53,9099,,,,,,,,,,,,,,,,,,9.140921611106023e-05,9.140921611106023e-05,9.849539139850094e-08,,,,,,,,,,,,,,,
53,9149,,,,,,,,,,,,,,,,,,9.048516221810132e-05,9.048516221810132e-05,9.74996936520256e-08,,,,,,,,,,,,,,,
53,9199,,,,,,,,,,,,,,,,,,8.956191595643759e-05,8.956191595643759e-05,9.650488408396996e-08,,,,,,,,,,,,,,,
53,9233,,,,,,,,,,,,,,,,,,,,,0.9864757061004639,0.9905163645744324,0.9623488187789917,0.9904479384422302,0.9800962805747986,0.9905163645744324,0.9653831720352173,0.9905163645744324,0.9623488187789917,0.9904479384422302,0.9800962805747986,0.9779179692268372,0.995184600353241,0.9905163645744324,0.9653831720352173
53,9233,29.50065040588379,28.939895629882812,29.453866958618164,29.48700523376465,29.130279541015625,-1.6061883343354566e-06,5.099133014678955,0.03240049257874489,0.158439502120018,0.2903745770454407,1.5218679904937744,0.07488268613815308,0.3599521517753601,0.025879541411995888,0.11591935157775879,0.02790687046945095,0.12289779633283615,,,,,,,,,,,,,,,,,,
54,9249,,,,,,,,,,,,,,,,,,8.863957918947563e-05,8.863957918947563e-05,9.551104085403495e-08,,,,,,,,,,,,,,,
54,9299,,,,,,,,,,,,,,,,,,8.771821012487635e-05,8.771821012487635e-05,9.451824922734886e-08,,,,,,,,,,,,,,,
54,9349,,,,,,,,,,,,,,,,,,8.679790335008875e-05,8.679790335008875e-05,9.352660157446735e-08,,,,,,,,,,,,,,,
54,9399,,,,,,,,,,,,,,,,,,8.587873890064657e-05,8.587873890064657e-05,9.253617605509135e-08,,,,,,,,,,,,,,,
54,9404,,,,,,,,,,,,,,,,,,,,,0.9856687784194946,0.9913363456726074,0.9642842411994934,0.991230845451355,0.9815409183502197,0.9913363456726074,0.9674259424209595,0.9913363456726074,0.9642842411994934,0.991230845451355,0.9815409183502197,0.9778831005096436,0.9935794472694397,0.9913363456726074,0.9674259424209595
54,9404,29.435348510742188,29.141000747680664,29.50714683532715,29.504873275756836,29.18096160888672,-1.650804620112467e-06,4.906552791595459,0.029923241585493088,0.14879845082759857,0.28001436591148376,1.4783880710601807,0.07013978809118271,0.3416711986064911,0.025126004591584206,0.11163584142923355,0.027821283787488937,0.12160070985555649,,,,,,,,,,,,,,,,,,
55,9449,,,,,,,,,,,,,,,,,,8.496078226016834e-05,8.496078226016834e-05,9.154705793434914e-08,,,,,,,,,,,,,,,
55,9499,,,,,,,,,,,,,,,,,,8.404412074014544e-05,8.404412074014544e-05,9.055933958279638e-08,,,,,,,,,,,,,,,
55,9549,,,,,,,,,,,,,,,,,,8.312883437611163e-05,8.312883437611163e-05,8.9573099160134e-08,,,,,,,,,,,,,,,
55,9575,,,,,,,,,,,,,,,,,,,,,0.9856915473937988,0.9913178086280823,0.9623201489448547,0.9912161231040955,0.9800962805747986,0.9913178086280823,0.9645900130271912,0.9913178086280823,0.9623201489448547,0.9912161231040955,0.9800962805747986,0.9763779640197754,0.995184600353241,0.9913178086280823,0.9645900130271912
55,9575,29.553281784057617,29.151721954345703,29.529890060424805,29.577648162841797,29.220922470092773,-1.3682345070265e-06,5.084364891052246,0.03255705162882805,0.1596745252609253,0.29146432876586914,1.5214416980743408,0.07553690671920776,0.36318716406822205,0.02535214088857174,0.11254819482564926,0.02734726294875145,0.12132266163825989,,,,,,,,,,,,,,,,,,
